,Unnamed: 0,name,country,city,town,address,total space (sqft),colocation space (sqft),total power (MW),latitude,longitude
2548,2643,Cogent Communications,france,Rennes,,,,,,48.1113387,-1.6800198
2549,2644,Zenlayer,japan, Osaka Prefecture 550-0005, Osaka, Nishi Ward,,,,34.661629,135.4999268
2550,2645,Zenlayer,japan, Osaka, Nishi Ward,Shinmachi,,,,34.661629,135.4999268
2551,2646,Tel Networks Inc.,canada, NB, Saint John,Union St,,,,46.500283,-66.750183
2552,2647,FirstLight,usa, ME, Brunswick,14 Resilient Circle,52000,,,45.709097,-68.8590201
2553,2648,Colocation America,usa, IL, Oak Brook,1808 Swift Drive,,48000,6.5,40.0796606,-89.4337288
2554,2650,Centersquare,usa, IL, Chicago,350 East Cermak Road,183419,85729,8.5,40.0796606,-89.4337288
2555,2651,Zenlayer,hong kong, Tsuen Wan,168 Yeung Uk Rd,,,,,22.3716605,114.1134699
2556,2652,FOGO Solutions,usa, GA,Carrollton,,9500,5500,1,32.3293809,-83.1137366
2557,2653,DataBank,usa,AZ, Phoenix,3110 North Central Avenue suite d151,16200,8240,0.78,34.395342,-111.763275
2558,2655,Iron Mountain Data Centers,india, Maharashtra 400701, Thane, Navi Mumbai,120000,,6.3,21.5071955,78.9725097
2559,2656,China Telecom,china, Anhui Sheng, Bengbu Shi, Bengshan Qu,,,,32.0,117.0
2560,2657,Ntirety,usa, TX, Dallas,1807 Ross Avenue,23000,8200,1500000,31.2638905,-98.5456116
2561,2658,Navegalo,honduras, Tegucigalpa,Boulevard Morazan,,,,,14.1057433,-87.2040052
2562,2659,Data Canopy,usa, AZ, Chandler,2605 South Ellis Street,,,,34.395342,-111.763275
2563,2660,Psychz Networks,japan, Tokyo, Shinagawa City,Higashi-Shinagawa,,,,35.6821936,139.762221
2564,2661,CyberNest,japan, Tokyo, Shinagawa City,Higashi-Shinagawa,,,,35.6821936,139.762221
2565,2662,Lumen,usa, FL, Orlando,510 Columbia St,7400,4038,,27.7567667,-81.4639835
2566,2663,Digital Realty,brazil, 13212-181, Jundiaí - SP, 757 - Jardim Ermida I,75000,,15,-30.5462375,-52.53876772
2567,2664,Cogent Communications,usa, CA, Pasadena,2947 Bradley Street,48627,48627,,36.7014631,-118.755997
2568,2665,Equinix,chile, Región Metropolitana, Pudahuel,Los Vientos 20239,10764,,,-33.5036125,-70.7588544
2569,2666,Enzu,netherlands, Amsterdam,Lemelerbergweg 28,,,,,52.3730796,4.8924534
2570,2667,China Telecom,china, Beijing, Tongzhou,Xizhou Rd,,,,39.9057136,116.3912972
2571,2668,DataBank,usa, PA, Pittsburgh,100 South Commons,,30760,1.9,40.9699889,-77.7278831
2572,2669,Lumen,usa, CA, San Francisco,200 Paul Avenue,11000,,,36.7014631,-118.755997
2573,2670,TierPoint,usa,NE, Bellevue,1001 Fort Crook Road North,100000,21000,,41.7370229,-99.5873816
2574,2671,Telehouse,singapore,Bedok,750D Chai Chee Road,,19375,19375,,1.3239765,103.930216
2575,2672,MOD Mission Critical,lithuania, 09311 Vilnius City Municipality, Vilnius, A. Juozapavičiaus gatvė,,,,54.69260124,25.28559862
2576,2673,Enzu,usa, VA, Ashburn,21551 Beaumeade Circle,,,,37.1232245,-78.4927721
2577,2674,Lumen,usa, TX, El Paso,501 West Overland Avenue,20000,6071,,31.2638905,-98.5456116
2578,2675,MOD Mission Critical,usa, NM 87102, Albuquerque,123 Central Ave NW,,,,46.3736,-87.417651
2579,2676,Lumen,usa, NE, Omaha,6805 Pine Street,10000,10000,,41.7370229,-99.5873816
2580,2677,MOD Mission Critical,france, 93300 Aubervilliers, 45 Av. Victor Hugo,"Parc Icade ""Les Portes de Paris""",12486,,,48.90927309,2.380195784
2581,2678,MOD Mission Critical,usa, OR, Hillsboro,5737 Northeast Huffman Street,242683,50157,18,43.9792797,-120.737257
2582,2679,Lumen,usa, TN, Nashville,2990 Sidco Dr,9561,5155,,35.7730076,-86.2820081
2583,2680,Digital Realty,usa, VA, Reston,1780 Business Center Drive,256000,,34.5,37.1232245,-78.4927721
2584,2681,"DaSTOR, LLC",usa,DE, Wilmington,1201 North Market Street,78000,23000,,38.6920451,-75.4013315
2585,2682,Equinix,france, Ozoir-la-Ferrière, Avenue du Général Leclerc,Y bis Ozoir,199584,199584,22,48.7620904,2.6719421
2586,2683,Equinix,netherlands, 1101 AJ Amsterdam,Lemelerbergweg 28,,89556,18654,,52.30478335,4.9402474
2587,2684,Centersquare,usa, California, Irvine,2681 Kelvin Ave,150000,70580,15,36.7014631,-118.755997
2588,2685,DataBank,usa, GA, Atlanta,1150 White Street Southwest,75000,47160,6,32.3293809,-83.1137366
2589,2686,Equinix,japan, Tokyo, Shinagawa,Higashishinagawa,77224,40418,15000,35.6821936,139.762221
2590,2687,Equinix,usa, TX, Plano,6653 Pinecrest Drive,55201,37913,,31.2638905,-98.5456116
2591,2688,CoreSite,usa, CA, Los Angeles,624 South Grand Avenue,173000,,,36.7014631,-118.755997
2592,2689,Equinix,mexico, 76246 Qro., Calle Tecnologico,Parque Tecnológico Innovación,80000,,1,20.56653964,-100.2854972
2593,2690,Lumen,usa, CA, Bakersfield,1430 Truxtun Ave,4917,,,36.7014631,-118.755997
2594,2691,antage Data Centers,usa, CA, Santa Clara,2820 Northwestern Parkway,335000,335000,75,36.7014631,-118.755997
2595,2692,Digital Realty,uk, West Drayton UB7 0NA, Bath Road,airport gate,43000,,6,51.503513,-0.4662704
2596,2693,IP House,uk, London,20 Lanrick Rd,,16000,14000,2,51.5074456,-0.1277653
2597,2694,Equinix,germany, Munich,Seidlstraße 3,,137648,48437,10.5,48.1371079,11.5753822
2598,2695,Digital Realty,usa,OR, Hillsboro,5870 Northeast Schaaf Street,560000,,32,43.9792797,-120.737257
2599,2696,Hivelocity,uk, London E1 6QR,11 Hanbury Street,,,,,51.5074456,-0.1277653
2600,2697,NorthC,netherlands, 1431 GE Aalsmeer,Lakenblekerstraat 13,,279862,73948,11,52.25798134,4.776477974
2601,2698,Equinix,germany, 60388 Frankfurt am Main,Friesstraße 7,,89061,,28.8,50.15053802,8.753674225
2602,2699,Equinix,canada, ON, Toronto,151 Front Street West,58826,36078,3.25,50.000678,-86.000977
2603,2700,Equinix,uk, London, Coronation Road, Matrix Estate.,41979,29062,3.96,51.5074456,-0.1277653
2604,2701,Coloware,canada, ON, Toronto,151 Front Street West,10000,10000,1,50.000678,-86.000977
2605,2702,Cologix,canada, QC, Montreal,1155 Boulevard Robert-Bourassa,26000,26000,,52.4760892,-71.8258668
2606,2703,CyrusOne,uk, Slough SL1 4QA,12 Liverpool Road,,46382,,8.72,51.5111014,-0.5940682
2607,2704,Lumen,usa, MN, Hopkins,5510 Feltl Road,12000,12000,,45.9896587,-94.6113288
2608,2705,Digital Realty,japan, Tokyo, Minato City, 6 Chome-13-24 Minamiaoyama,86100,,28,35.6821936,139.762221
2609,2706,Iron Mountain Data Centers,india, Uttar Pradesh 201301, Noida,Sector 63,69735,,0.2,31.3658035,77.1115565
2610,2707,UnitedLayer,usa, NV, Las Vegas,7135 South Decatur Boulevard,324800,111000,1.44,39.5158825,-116.853722
2611,2708,Netrality Data Centers,usa, MO, St. Louis,210 North Tucker Boulevard,442837,45200,20,33.512691,131.304743
2612,2709,China Telecom,hong kong, Chai Wan, 1 On Yip St,Sino Favour Centre,,,,22.2656067,114.2379644
2613,2710,Equinix,bulgaria, Sofia,"ulitsa ""Poruchik Nedelcho Bonchev"" 33",,11431,,,42.6977028,23.3217359
2614,2711,Equinix,italy, Settimo Milanese Metropolitan City of Milan,20019 Castelletto,,45000,,,45.4794715,9.0546807
2615,2712,China Telecom,china, Guangdong Sheng, Guangzhou Shi, Haizhu Qu,,,,23.1357694,113.1982688
2616,2713,Digital Realty,usa, NJ, Clifton,2 Peekay Drive,215000,214900,30,40.0757384,-74.4041622
2617,2714,CoreSite,usa, IL, Chicago,427 South LaSalle Street,178000,,,40.0796606,-89.4337288
2618,2715,DataBridge Sites,usa, MD, Silver Spring,12401 Prosperity Drive,214000,90000,10,39.5162401,-76.9382069
2619,2716,DataBank,usa, FL, Miami,36 Northeast 2nd Street,162000,11030,1.6,27.7567667,-81.4639835
2620,2717,American Tower,usa, CO, Broomfield,9110 Interlocken Loop,360,272,0.096,38.7251776,-105.607716
2621,2718,365 Data Centers,usa, NJ, Bridgewater,999 Frontier Road,,25600,2.3,40.0757384,-74.4041622
2622,2719,Centersquare,usa, VA, Sterling,22860 International Drive,556457,556457,47,37.1232245,-78.4927721
2623,2720,Equinix,brazil,Sao Paulo, 58 - Centro,Rua Doutor Miguel Couto,52743,17695,1.8,-23.5506507,-46.6333824
2624,2721,Expedient,usa, TN, Memphis,3180 Players Ln,35000,7500,1.5,35.7730076,-86.2820081
2625,2722,Deft,australia, NSW 2020, Mascot Sydney,Gardeners Road,107443,,,-31.95260295,152.5551274
2626,2723,Digital Realty,usa, TX, Richardson,1215 Integrity Drive,118000,,60,31.2638905,-98.5456116
2627,2724,"GPX Global Systems, Inc",egypt, Cairo Governorate,Cairo,,3000,3000,1,30.0332516,31.5621651
2628,2725,TierPoint,usa, NY, Hawthorne,11 Skyline Drive,46000,28000,,43.1561681,-75.8449946
2629,2726,Singtel,singapore,31 Exeter Road,,,,,,1.2989247,103.8381488
2630,2727,Pars Online,iran,Fanhab, Khorramshahr Street, Tehran,10764,,,,
2631,2728,Netrality Data Centers,usa, MO, Kansas City,1102 Grand Blvd,110000,63300,26,33.512691,131.304743
2632,2729,Struxture,canada,QC, Montreal,7001 Rue Saint-Jacques,187000,,30,52.4760892,-71.8258668
2633,2730,Zenlayer,thailand, Nonthaburi, Pak Kret District, Ban Mai,,,,13.8610918,100.3456772
2634,2731,Equinix,usa, CA, Santa Clara,1350 Duane Avenue,160000,79974,7.4,36.7014631,-118.755997
2635,2732,DataBank,usa, NV, Las Vegas,7185 Pollock Drive,36800,,3.6,39.5158825,-116.853722
2636,2733,Data Canopy,usa,IL, Aurora,2905 Diehl Rd,70000,34000,48.78,40.0796606,-89.4337288
2637,2734,Digital Realty,ireland, Dublin, Priorswood, stop 1179,37729,,208,53.3493795,-6.2605593
2638,2735,1547 Critical Systems Realty,usa, NY, Orangeburg,1 Ramland Road South,232000,180000,24,43.1561681,-75.8449946
2639,2736,Digital Realty,germany, Frankfurt,Hanauer Landstraße 300A,,2800,,1.763,50.1106444,8.6820917
2640,2737,Digital Realty,usa, CA, San Francisco,365 Main Street,227000,226981,15,36.7014631,-118.755997
2641,2738,Digital Realty,usa, NY, New York,111 8th Avenue,109600,,18.5,43.1561681,-75.8449946
2642,2739,TierPoint,usa, TX, Allen,840 Allen Commerce Parkway,30000,16000,2.5,31.2638905,-98.5456116
2643,2740,US Signal,usa, MI, Kentwood,4765 Barden Drive Southeast,,40000,,43.6211955,-84.6824346
2644,2741,AtlasEdge Data Centres,germany, 10553 Berlin,Wiebestraße 46-49,,,38750.08,5.28,52.52919666,13.32402357
2645,2742,Datacenter United,belgium, Zaventem,Excelsiorlaan 15,,,,,50.8806207,4.4730008
2646,2743,Equinix,usa, VA, Ashburn,44790 Performance Circle,182800,57803,,37.1232245,-78.4927721
2647,2744,Equinix,colombia, Bogota, Carrera 7,Bogotà D.C.,39568,21570,1.15,4.6533816,-74.0836333
2648,2745,Equinix,spain, Terrassa,8038,Avinguda de Barcelona,32087,16016,,41.5629623,2.0100492
2649,2746,Digital Realty,usa,WA, Seattle, 2001 6th Avenue,400400,400400,,47.2868352,-120.212613
2650,2747,CyrusOne,usa,KY, Florence,7200 Industrial Road,140000,55000,4,37.5726028,-85.1551411
2651,2748,SIfy Technologies Limited,india, Maharashtra 400703, Navi Mumbai, Vashi,20000,11246,1.2,21.5071955,78.9725097
2652,2749,Equinix,france, Aubervilliers,45 Avenue Victor Hugo,,12486,12486,,48.9146078,2.3821895
2653,2750,Digital Realty,usa, GA, Atlanta,250 Williams Street Northwest,18000,18000,1.6,32.3293809,-83.1137366
2654,2751,H5 Data Centers,usa, CO, Greenwood Village,5350 South Valentia Way,300000,65000,17,38.7251776,-105.607716
2655,2752,HostDime,usa, FL, Eatonville,980 Wymore Road,100000,,,27.7567667,-81.4639835
2656,2753,Digital Realty,france, 13015 Marseille,136 Chemin du Littoral,,47000,,12,43.35590858,5.35713673
2657,2755,Aligned Data Centers,usa, OR, Hillsboro,NE 30th Ave & Northeast Evergreen Road,,,72,43.9792797,-120.737257
2658,2756,Digital Realty,usa, TX, Lewisville,2501 Texas 121,831372,,2.4,31.2638905,-98.5456116
2659,2757,Digital Realty,usa, VA, Ashburn,44461 Chilum Place,222260,130412,54,37.1232245,-78.4927721
2660,2758,Flexential,usa, FL 33634, Tampa,9417 Corporate Lake Dr,31600,8000,1.81,46.441062,-87.916286
2661,2759,Equinix,india, Maharashtra 400072, Mumbai, Andheri East,32529,,,21.5071955,78.9725097
2662,2760,Comarch ICT,france, Lille,17 Rue Paul Kimpe,,3767,,2,50.6365654,3.0635282
2663,2761,uNetworks,germany, Stuttgart,Zettachring 10,,,7223,,48.7784485,9.1800132
2664,2762,STACK INFRASTRUCTURE,norway, 1900 Fetsund,Heiaveien 9,,51666.77,,8,59.9274398,11.1620196
2665,2763,ByteGrid,usa,MD, Silver Spring,12401 Prosperity Dr,214000,,,39.5162401,-76.9382069
2666,2764,Redcentric,uk, Reading RG2 0TG,3-5 Worton Drive,,,15000,3,51.4564242,-0.9700664
2667,2765,Segra,usa, NC, Kannapolis,465 Charles Babbage Lane,50000,15216,2.5,35.6729639,-79.0392919
2668,2766,Oracle,south korea,Seoul,,,,,,37.5666791,126.9782914
2669,2767,Netwise,uk, London,Coriander Avenue,,100000,,0.5,51.5074456,-0.1277653
2670,2769,uNetworks,germany, Rostock,Lessingstraße 26,,,7201,,54.0886707,12.1400211
2671,2771,Redcentric,uk, Crawley,17-19 Kelvin Lane,,,10000,3,51.1103444,-0.1801094
2672,2772,INOC Data Centers,usa, NY, Albany,80 State Street,4000,,0.4,43.1561681,-75.8449946
2673,2773,Eurofiber Cloud Infra,netherlands, 4651 SL Steenbergen, Drukkerij 6,Reinierpolder 2,35521,23681,,51.58732832,4.306264771
2674,2774,Global Switch,france, Clichy,7 - 9 Rue Petit,,179790,,,48.9026,2.30551
2675,2775,EXA Infrastructure,usa,NY, New York, Hudson Street,4994.45,,0.5,43.1561681,-75.8449946
2676,2776,ASPNet Taiwan Inc,taiwan,Kaohsiung City,,,,21528,2,22.6116182,120.300159
2677,2777,"oonami, LLC",usa, UT, Orem,510 Technology Ave,,,,39.4225192,-111.714358
2678,2778,ASPNet Taiwan Inc,taiwan, New Taipei City, Xizhi District, Xintaiwu Road,,,,25.09741515,121.5149715
2679,2779,MetaEdge,india, Maharashtra,Pune,,,,4,18.9068356,75.6741579
2680,2780,NOVEX Colocation,canada,Ontario, Richmond Hill,30 Sims Crescent,,,,50.000678,-86.000977
2681,2781,uNetworks,germany, Karlsruhe,Albert-Nestler-Straße 7,,,4446,,49.0068705,8.4034195
2682,2782,Pulsant,uk, Edinburgh, Bankhead Medway,Bankhead Medway,33702,15597,1.6,55.9533456,-3.1883749
2683,2783,Pulsant,uk, Newcastle upon Tyne NE1 6PN, Stepney Lane,Bridge View,5996,4994,1.6,54.9738474,-1.6131572
2684,2784,OVHCloud,canada,QC, Beauharnois,50 Rue de l'Aluminerie,,,,52.4760892,-71.8258668
2685,2785,Carrier Colo,germany, 12277 Berlin,Kitzingstraße 15,,6674,,0.002,52.41654611,13.37315411
2686,2786,LeaseWeb,canada, Québec H3E 1Z6, Verdun, Montréal,44000,,,-34.2780975,-70.8252362
2687,2787,Watch Communications,usa, OH 45805, Lima,3225 West Elm Street,,,,21.3581212,-157.7377441
2688,2789,OVHCloud,france, Strasbourg,9 Rue du Bassin de l'Industrie 6700,,,,,48.584614,7.7507127
2689,2790,Epsilon Telecommunications,usa, NY, New York, Hudson Street,,,,43.1561681,-75.8449946
2690,2791,EvoSwitch,usa, VA, Manassas, 11680 Hayden Road,165000,,10.5,37.1232245,-78.4927721
2691,2792,MDC Data Centers,usa,TX, Eagle Pass,464 Bliss St,5208,1500,0.5,31.2638905,-98.5456116
2692,2793,EdgeConnex,canada, ON M2H 3B4, North York,565 Gordon Baker Rd,38900,,1.1,51.1384082,-117.8731057
2693,2794,WowRack,usa, VA, Manassas,9651 Hornbaker Road,200000,100000,50,37.1232245,-78.4927721
2694,2795,EdgeConnex,usa,PA, Pittsburgh,282 Corliss Street,14174,,1,40.9699889,-77.7278831
2695,2796,Data Foundry,usa,TX, Austin,4100 Smith School Rd,,,,31.2638905,-98.5456116
2696,2798,omart,uk, London,Brent Cross,,17222,,0.6,51.5074456,-0.1277653
2697,2799,STACK INFRASTRUCTURE,canada, ON,Toronto,,158000,,8,50.000678,-86.000977
2698,2800,Lumen,usa, AZ, Tucson,135 North 6th Avenue,5000,1980,,34.395342,-111.763275
2699,2801,Dynascale,usa, CA, Los Angeles,1200 West 7th Street,375000,282000,22.5,36.7014631,-118.755997
2700,2802,CyrusOne,usa, NY, Wappingers Falls,155 Myers Corners Rd,100000,37000,10,43.1561681,-75.8449946
2701,2804,Equinix,usa, FL, Miami,36 Northeast 2nd Street,17545,10942,0.3,27.7567667,-81.4639835
2702,2805,Hivelocity,netherlands, 2031 BE Haarlem,J.W. Lucasweg,,,,,52.39111933,4.6645012
2703,2806,Digital Realty,uk, Redhill,3 St. Annes Dr,,95798.8,,14,51.2404691,-0.1682816
2704,2807,Equinix,uk, Manchester, Swinton, Pendlebury,,,,53.4794892,-2.2451148
2705,2808,Colocation America,usa, CA, Los Angeles, 707 Wilshire Boulevard,,,,36.7014631,-118.755997
2706,2809,OneNeck IT Solutions,usa,OR, Bend,20845 Sockeye Pl,30000,,,43.9792797,-120.737257
2707,2810,DataBank,usa, AZ, Phoenix,615 North 48th Street,,1650,0.2,34.395342,-111.763275
2708,2811,QuadraNet,usa, TX, Dallas,3004 Irving Blvd,68000,,,31.2638905,-98.5456116
2709,2812,atNorth,finland, Espoo,Kutojantie,,,12900,1.6,60.2047672,24.6568435
2710,2813,China Telecom,south korea, Seoul, Jongno-gu, Sejongno,,,,37.5666791,126.9782914
2711,2814,Lumen,usa, FL, Jacksonville,4814 Philips Highway,24000,1376,,27.7567667,-81.4639835
2712,2815,Lumen,usa,AL, Mobile,50 North Lawrence Street,5100,1829,,,
2713,2816,Flexential,usa, PA, Allentown,744 Roble Rd,46800,46800,0.849,40.9699889,-77.7278831
2714,2817,CyberNest,usa, OR, Hillsboro,3935 Northeast Aloclek Drive,,,,43.9792797,-120.737257
2715,2818,"Ascenty, a Digital Realty Company",brazil, 13185-252, Hortolândia - SP, 4 - Jardim Santa Izabel,43000,,10,-30.55010885,-52.51652319
2716,2819,Digital Fortress,usa, OR, Portland,511 Southwest 10th Avenue,10700,6700,2.1,43.9792797,-120.737257
2717,2820,China Telecom,china, Guangdong, Shenzhen, Longgang,,,,23.1357694,113.1982688
2718,2821,Zenlayer,vietnam, Hồ Chí Minh, District 1, Da Kao,,,,10.7763897,106.7011391
2719,2822,Colocation America,usa, IL, Chicago,350 E Cermak Rd,58852,,,40.0796606,-89.4337288
2720,2823,MOD Mission Critical,south africa,1609, Johannesburg, Isando,484376,215278,40,-26.14144632,28.17264953
2721,2824,Digital Realty,india, Tamil Nadu, Chennai, Ambattur Industrial Estate,196000,,20.4,10.9094334,78.3665347
2722,2825,Lunavi,usa, CO, Denver,4300 Brighton Blvd,,,,38.7251776,-105.607716
2723,2826,Digital Realty,germany, 60314 Frankfurt am Main,Weismüllerstraße 40,,52000,,9.6,50.11376968,8.712718914
2724,2827,CyberNest,usa,TX, Dallas,400 S Akard St,,,,31.2638905,-98.5456116
2725,2828,Lumen,usa, FL, West Palm Beach,410 Hampton Road,4897,1616,,27.7567667,-81.4639835
2726,2829,Cogent Communications,usa, AZ, Phoenix,3410 East University Drive,,,,34.395342,-111.763275
2727,2830,Zenlayer,germany, 60326 Frankfurt,Kleyerstraße 90,,,,,50.10251673,8.630091152
2728,2831,Lumen,usa, MI, Detroit,1965 Porter Street,50000,9733,,43.6211955,-84.6824346
2729,2832,Lumen,usa, TX, Corpus Christi,4901 Westway Drive,4800,1761,,31.2638905,-98.5456116
2730,2833,China Telecom,china, Liaoning Sheng, Dalian Shi, Ganjingzi Qu,,,,41.2374106,122.9955469
2731,2834,Cogent Communications,france,Bordeaux,,,,,,44.841225,-0.5800364
2732,2835,Prime Data Centers,usa, AZ, Avondale,11753 West Lower Buckeye Road,264000,128000,48,34.395342,-111.763275
2733,2836,Liquid Web,netherlands, Amsterdam,Amsterdam,,,,6,52.3730796,4.8924534
2734,2837,Cologix,canada, BC, Vancouver,2828 Natal Street,42000,42000,5,55.001251,-125.002441
2735,2838,MOD Mission Critical,usa, NC, Charlotte,8910 Lenox Pointe Drive,66666,,2.36,35.6729639,-79.0392919
2736,2839,Equinix,mexico, 76246 Qro., Calle Tecnologico,Parque Tecnológico Innovación,110000,,,20.56653964,-100.2854972
2737,2840,CtrlS Datacenters LTD,india, Uttar Pradesh, Noida, Sector 127,,,,27.1303344,80.859666
2738,2841,EXA Infrastructure,belgium, 9820 Merelbeke,Industriepark 2h,,17222.26,,0.437,51.01470239,3.751184181
2739,2842,NTT Communications,germany, Frankfurt,Braubachstraße 27-41,,,,120,50.1106444,8.6820917
2740,2843,TurnKey Internet,usa, NY, Latham,175 Old Loudon Rd,,,,43.1561681,-75.8449946
2741,2844,Amazon AWS,japan, Tokyo 188-0013, Nishi-tokyo,Mukōdaichō,,,,35.7721606,139.688551
2742,2845,Amazon AWS,usa, VA 20164, Sterling,45900 Pathfinder Plaza,,,,41.838558,-71.425049
2743,2846,NFINIT,usa, CA, Los Angeles, South Grand Avenue,,,,36.7014631,-118.755997
2744,2847,Global Switch,uk, London E14 9YY,240 East India Dock Road,,252295,,29,51.5156177,-0.0919983
2745,2848,NTT Communications,usa, CA, Sacramento,1625 West National Drive,,,,36.7014631,-118.755997
2746,2849,NTT Communications,usa, TX, Dallas, Garland,,,,31.2638905,-98.5456116
2747,2850,Racks Central,singapore, Singapore 535224,23 Tai Seng Dr,,,,,1.357107,103.8194992
2748,2851,Amazon AWS,usa, VA, Manassas,Brewers Spring Road,115930,,,37.1232245,-78.4927721
2749,2852,STACK INFRASTRUCTURE,south korea,Seoul,,,,,48,37.5666791,126.9782914
2750,2853,Oracle,canada, ON,Toronto,,,,,50.000678,-86.000977
2751,2854,NTT Communications,malaysia, Selangor, Cyberjaya, Cyber 6,,,,3.2083304,101.304146
2752,2855,IBM Cloud,japan,Osaka,,,,,,34.661629,135.4999268
2753,2856,Oracle,chile,Santiago,,,,,,-33.4377756,-70.6504502
2754,2857,Colt Technologies,germany, Frankfurt,Gervinusstraße 16-22,,12303,12303,,50.1106444,8.6820917
2755,2858,TurnKey Internet,usa, CA, Los Angeles,530 West 6th Street,,,,36.7014631,-118.755997
2756,2859,Oracle,france,Paris,,,,,,48.8588897,2.320041022
2757,2860,Oracle,uk,London,,,,,,51.5074456,-0.1277653
2758,2861,EdgeConnex,chile, Calle Larga,Carretera General San Martín,,116519.33,,14,-32.8552685,-70.6260407
2759,2862,SpeedBone,germany, 12103 Berlin,Alboinstraße 36,,,15069,,52.46207319,13.37620796
2760,2863,LeaseWeb,singapore, Singapore 554502,1 Serangoon North Ave 6,,157411,,6,1.357107,103.8194992
2761,2864,Oracle,uk,Newport,,,,,,51.5882332,-2.9974967
2762,2865,Colt Technologies,italy, Metropolitan City of Milan, Milan,56,17222,17222,,45.4542119,9.111350962
2763,2866,Amazon AWS,australia, Pemulwuy NSW 2145,6 Bellevue Circuit,,,,,-33.8164641,150.9284441
2764,2867,Amazon AWS,israel,Tnuvot,,,,,,32.305202,34.9620671
2765,2869,omart,uk, Hampshire PO13 0GW,Gosport,,6792,,,50.81083025,-1.160750899
2766,2870,NexTDC,australia, Artarmon NSW,2 Broadcast Way,,215278.21,,80,-33.8084051,151.184511
2767,2871,ColoCrossing,usa, NY, Buffalo,325 Delaware Avenue,13000,,1.44,43.1561681,-75.8449946
2768,2872,IBM Cloud,australia,Sydney NSW,,,,,,-33.8698439,151.2082848
2769,2873,Amazon AWS,usa,OR, Boardman,75300 Lewis and Clark Dr,,,,43.9792797,-120.737257
2770,2874,EdgeConnex,usa, CO, Centennial,8535 Highfield Parkway,29800,,3,38.7251776,-105.607716
2771,2875,Amazon AWS,japan, Osaka, Nishi Ward,Shinmachi,,,,34.661629,135.4999268
